ID,SKU,"PRODUCT NAME",CATEGORY,QTY,PRICE
17263,SYGMOBSAMSUNG01,"Galaxy A3 16 GB",,1.0000,4000
17261,SYGMOBSAMSUNG02,"Galaxy A5 16 GB",,1.0000,5000
17259,SYGMOBSAMSUNG03,"Galaxy A5 32 GB",,1.0000,6000
17253,SYGMOBSAMSUNG04,"Galaxy A7 16 GB",,1.0000,5200
17245,SYGMOBSAMSUNG05,"Galaxy A7 32 GB",,1.0000,6900
17255,SYGMOBSAMSUNG06,"Galaxy A8 32 GB",,1.0000,7800
17251,SYGMOBSAMSUNG07,"Galaxy A9 Pro 32 GB",,1.0000,9000
17241,SYGMOBSAMSUNG08,"Galaxy C7 Pro 64 GB",,1.0000,7500
17239,SYGMOBSAMSUNG09,"Galaxy C9 Pro  64 GB",,1.0000,9000
17227,SYGMOBSAMSUNG10,"Galaxy J3 16GB White Color",,1.0000,2400
17257,SYGMOBSAMSUNG11,"Galaxy J3 Pro",,1.0000,2500
17237,SYGMOBSAMSUNG12,"Galaxy J5 16 GB",,1.0000,3000
17247,SYGMOBSAMSUNG13,"Galaxy J5 Prime 16 GB",,1.0000,3500
17243,SYGMOBSAMSUNG14,"Galaxy J5 Prime 32 GB",,1.0000,3800
17231,SYGMOBSAMSUNG15,"Galaxy J7  16 GB",,1.0000,3500
17235,SYGMOBSAMSUNG16,"Galaxy J7 Max 32 GB",,1.0000,5200
17225,SYGMOBSAMSUNG17,"Galaxy J7 Nxt 16 GB",,1.0000,3400
17221,SYGMOBSAMSUNG18,"Galaxy J7 Prime 16 GB",,1.0000,3600
17229,SYGMOBSAMSUNG19,"Galaxy J7 Prime 32 GB",,1.0000,4400
17233,SYGMOBSAMSUNG20,"Galaxy J7 Pro 16 GB",,1.0000,4500
17249,SYGMOBSAMSUNG21,"Galaxy J7 Pro 64 GB",,1.0000,6200
17265,SYGMOBSAMSUNG,"Galaxy Note 8",,1.0000,20000
17207,SYGMOBSAMSUNG22,"Galaxy S4  16 GB",,1.0000,3600
17219,SYGMOBSAMSUNG23,"Galaxy S5  16 GB",,1.0000,5800
17215,SYGMOBSAMSUNG24,"Galaxy S6 32 GB",,1.0000,8500
17209,SYGMOBSAMSUNG27,"Galaxy S6 Edge 128 GB",,1.0000,16000
17211,SYGMOBSAMSUNG25,"Galaxy S6 Edge 32 GB",,1.0000,11200
17213,SYGMOBSAMSUNG26,"Galaxy S6 Edge 64 GB",,1.0000,15100
17205,SYGMOBSAMSUNG28,"Galaxy S6 Edge Plus 32 GB",,1.0000,16500
17203,SYGMOBSAMSUNG29,"Galaxy S7 32 GB",,1.0000,11800
17201,SYGMOBSAMSUNG30,"Galaxy S7 64 GB",,1.0000,12000
17217,SYGMOBSAMSUNG33,"Galaxy S7 Edge 128 GB",,1.0000,16000
17223,SYGMOBSAMSUNG32,"Galaxy S7 Edge 64 GB",,1.0000,14700
13413,NEWMOB00352,"Gionee A1 (Grey, 64 GB)","Brand New Mobiles",7.0000,13750
20436,QCNBB001607,"HCL-ME-ICON L74(Core I3 M370 2.40GHz/3GB/640GB 14.0"") A101AE330135","Pre-Owned Laptops",1.0000,12000
12603,NEWMOB00110,"Honor 4C (WHITE, 8 GB) ","Brand New Mobiles",4.0000,4000
7078,OPMBNTF0206,"Honor 4C (WHITE, 8 GB) ","Open Box Mobiles",2.0000,4675
20009,OPMBNTFB0206,"Honor 4C (WHITE, 8 GB) (B Grade)","Open Box Mobile Grade B ",2.0000,4300
7071,OPMBNTF0640,"Honor 5c (Gold )","Open Box Mobiles",6.0000,6300
7072,OPMBNTF0635,"Honor 5C (Grey )","Open Box Mobiles",1.0000,5300
19716,OPMBNTFB0635,"Honor 5C (Grey )(B Grade)","Open Box Mobile Grade B ",1.0000,5670
7073,OPMBNTF0279,"Honor 5c (Silver)","Open Box Mobiles",13.0000,5300
6548,OPMBNTF0367,"Honor 6 (Black, 16 GB)","Open Box Mobiles",4.0000,8750
20018,OPMBNTFB0367,"Honor 6 (Black, 16 GB)(B Grade)","Open Box Mobile Grade B ",1.0000,7900
16744,NEWMOB00116,"Honor 6 Plus (Black)","Brand New Mobiles",1.0000,13000
16843,OPMBNTF0236,"Honor 6X BLN-L22 3GB  (32GB Gold)	","Open Box Mobiles",6.0000,12600
16814,OPMBNTF0184,"Honor 6X BLN-L22 3GB  32GB Silver","Open Box Mobiles",11.0000,12600
20008,OPMBNTFB0185,"Honor 6X BLN-L22 4GB  (64GB Gold)(B Grade)","Open Box Mobile Grade B ",1.0000,11400
16813,OPMBNTF0185,"Honor 6X BLN-L22 4GB  (64GB Gold)","Open Box Mobiles",6.0000,12600
16842,OPMBNTF0368,"Honor 6X BLN-L22 4GB  (64GB Silver)","Open Box Mobiles",4.0000,12600
13407,OPMBNTF0636,"Honor 8 (PEARL WHITE 32GB)","Open Box Mobiles",1.0000,12900
20035,OPMBNTFB0636,"Honor 8 (PEARL WHITE 32GB)(B Grade)","Open Box Mobile Grade B ",1.0000,11700
20518,OPMBNTF0682,"Honor Holly 3 2GB (16GB,Black)","Open Box Mobiles",8.0000,5600
12897,NEWMOB00122,"Honor Holly Hol-U19 (Black/White 16GB)","Brand New Mobiles",5.0000,3500
16844,OPMBNTF0237,"Honor Holy 2 Plus TIT-AL00 2GB  (16GB Grey)	","Open Box Mobiles",3.0000,6500
16827,OPMBNTF0238,"Honor Holy HOLU19 (Black, 16 GB)","Open Box Mobiles",1.0000,2800
7056,OPMBNTF0137,"Honor Holy HOLU19 (Black, 16 GB)","Open Box Mobiles",7.0000,2800
20006,OPMBNTFB0123,"Honor Y541-U02 1GB  (8GB Black)(B Grade)","Open Box Mobile Grade B ",6.0000,2300
19726,OPMBNTFB0186,"Honor Y541-U02 1GB (8GB Black White)","Open Box Mobile Grade B ",1.0000,2250
7060,OPMBNTF0123,"Honor Y541-U02 1GB  (8GB Black)","Open Box Mobiles",3.0000,2500
17054,SYGLAPHP,HP,"Sell Your Gadget",1.0000,11500
16655,QCNBB000337,"HP 431(core I5 2.30GHz/2GB/320GB) 4CZ114114K","Pre-Owned Laptops",1.0000,13500
8178,OPMBNTF0098,"HP 7 VOICE TAB ( White,8GB)","Open Box Tablets",4.0000,5000
19554,OPMBNTFB0098,"HP 7 VOICE TAB (White,8GB) (B Grade)","Open Box Tablets",3.0000,4500
16433,QCNBB000504,"HP Dubt-3000(Core I5 M340 2.27GHZ/4GB/500GB 15.6"")CNF024FJHY","Pre-Owned Laptops",1.0000,14500
16654,QCNBB000336,"HP Elite Book 8440p(CORE I5 2.40GHZ/4GB/250GB) CND130C62S","Pre-Owned Laptops",1.0000,13500
16644,QCNBB000213,"HP Elite Book 8440p(Core I5 M520 2.40GHz/4GB/320GB 14"") SGH108QMCO","Pre-Owned Laptops",1.0000,13500
19174,QCNBB001334,"HP G42 (Core I3 M370 2.40GHz/2GB/320GB 14"") CNF03259JG","Pre-Owned Laptops",1.0000,11800
19124,QCNBB001284,"HP G42 (Core I3 M370 2.40GHz/2GB/500GB 14"") CNF03259VJ","Pre-Owned Laptops",1.0000,12000
19158,QCNBB001318,"HP G42 (Core I3 M370 2.40GHz/3GB/320GB 14"") CNF048C26B","Pre-Owned Laptops",1.0000,12000
19088,QCNBB001248,"HP G42 (Core I3 M370 2.40GHz/3GB/320GB 14.0"") CNF0406V61","Pre-Owned Laptops",1.0000,12000
19164,QCNBB001324,"HP G42 (Core I3 M370 2.40GHz/3GB/500GB 14"") CNF1062H4Q","Pre-Owned Laptops",1.0000,12500
19148,QCNBB001308,"HP G42 (Core I3 M370 2.40GHz/4GB/500GB 14"") CNF1140CQH","Pre-Owned Laptops",1.0000,12500
19583,QCNBB001367,"HP G42(CORE I3 M370 2.40GHZ/4GB/500GB 14"") CNF11217RS","Pre-Owned Laptops",1.0000,11500
19100,QCNBB001260,"HP G42-356TU (Core I3 M370 2.40GHz/2GB/500GB 14"") CNF0406KVX","Pre-Owned Laptops",1.0000,12000
19091,QCNBB001251,"HP G62 (Core I3 M370 2.4GHz/1GB/320GB 15.6"") CNF0393GXS","Pre-Owned Laptops",1.0000,11500
17523,SYGNBQB0069,"HP Pavilion  (Core I5 2410 M 2.30GHZ/4GB/500GB 15.6"") 5CD1291RKY","Pre-Owned Laptops",1.0000,13000
19096,QCNBB001256,"HP Pavilion DV4 (Core I3 M330 2.13GHz/4GB/1TB 14"") INA010088V","Pre-Owned Laptops",1.0000,12800
17525,SYGNBQB0070,"HP Pavilion DV6 (Core I5M430 2.27GHZ/4GB/320GB 15.6"") CNF0014P77","Pre-Owned Laptops",1.0000,13000
16637,QCNBB000049,"HP Pavilion G Series(Core I5 2410M 4GB/500GB 15.6"") 5CD12904XZ","Pre-Owned Laptops",1.0000,14500
18529,QCNBB001139,"HP Pavilion G4 Notebook pc (Core I3 2330M 2.20GHz/2GB/500GB 15.6"") 5CD1200R4W","Pre-Owned Laptops",1.0000,11800
19089,QCNBB001249,"HP Pavilion G6 (Core I3 2350M 2.30GHz/4GB/500GB15.6"") 5CD2132Z1Z","Pre-Owned Laptops",1.0000,12500
16532,QCNBB000603,"HP Pavilion G6(Core I5-2430M 2.40GHz/2GB/500GB/15.6"")5CG1410KW3","Pre-Owned Laptops",1.0000,14000
19109,QCNBB001269,"HP Probook 4320s (Core I3 370M 2.40GHz/2GB/320GB 14"") CNF0331GSK","Pre-Owned Laptops",1.0000,11800
19133,QCNBB001293,"HP Probook 4420S (Core I3 M370 2.40GHz/3GB/320GB 14"") CNF0378PR5","Pre-Owned Laptops",1.0000,12000
19099,QCNBB001259,"HP Probook 4420S (Core I3 M380 2.53GHz/2GB/320GB 14"") CNF1096QY8","Pre-Owned Laptops",1.0000,11800
19748,OPMBNTFB0239,"HP SLATE 7 VOICE TAB (16GB SNOW WHITE)","Open Box Tablets",2.0000,4900
20588,QCNBB001641,"HP-430 (Core I3 2310M 2.10GHz/2GB/160GB 14"")-5CB1480FF9","Pre-Owned Laptops",1.0000,11000
17127,QCNBB000820,"HP-520(CELERON M530 / 1.73GHZ / 512MB / 40GB) CND8272LSP","Pre-Owned Laptops",1.0000,4500
20317,QCNBB001526,"HP-G42-4571U(Core I3 M370 2.40GHz/3GB/320GB 14"")CNF0490DBH	","Pre-Owned Laptops",1.0000,11000
20598,QCNBB001651,"HP-G42-488TU (Core I3 M370GHz/2GB/500GB 14"")-CNF1126TVZ","Pre-Owned Laptops",1.0000,11500
20327,QCNBB001536,"HP-G6-117TX(Core I3 -2310M 2.10GHz/3GB/500GB 15.6"")CNF1202D6C	","Pre-Owned Laptops",1.0000,12000
20304,QCNBB001513,"HP-G6-2137TX(Core I3 -2350M 2.30GHz/4GB/500GB 15.6"")5CD2342NQH","Pre-Owned Laptops",1.0000,12000
20603,QCNBB001656,"HP-G62 (Core I3 M350 2.27GHz/3GB/320GB 15.6"")-CNF04925C9","Pre-Owned Laptops",1.0000,11000
20612,QCNBB001665,"HP-Pavilion DV6 (Core I3 2310M 2.10GHz/2GB /500GB 15.6"")-5CH1210A0R","Pre-Owned Laptops",1.0000,11500
15677,QCNBB000003,"Hp-PAVILION DV6(Core I7-2670QM 2.20GHz/4GB/750GB) 5CH1321SMD","Pre-Owned Laptops",1.0000,17000
17134,QCNBB000667,"HP-PAVILLION DV6 (CORE I7 Q720 1.60 GHZ/4GB/500GB/15.6"") INA02704RK","Pre-Owned Laptops",1.0000,17000
15737,QCNBB000064,"Hp-Pavillion DV6-3050TX(Core I7 Q720 1.60GHz/4GB/640GB 15.6"") INA038049Q","Pre-Owned Laptops",1.0000,17000
15710,QCNBB000036,"Hp-Pavillion G4-1008TU(Core I5 M480 2.67GHz/6GB/500GB 14.0"") CNF1094Q6D","Pre-Owned Laptops",1.0000,14000
15680,QCNBB000006,"HP-Pro Book 4421S (Core I7 M640 2.80GHz 2GB/250GB) CNF1260GTC","Pre-Owned Laptops",1.0000,15700
9608,OPMBNTF0034,"HTC Desire 10 Lifestyle  (Polor White 32GB)","Open Box Mobiles",19.0000,6500
19484,OPMBNTFB0034,"HTC Desire 10 Lifestyle (Polor White 32GB)(B Grade)","Open Box Mobile Grade B ",3.0000,6300
9607,OPMBNTF0051,"HTC Desire 10 Lifestyle (Stone Black, 32 GB)","Open Box Mobiles",11.0000,6500
18732,OPMBNTF0240,"HTC Desire 628 (SUNSET BLUE, 32 GB)  (3 GB RAM)","Open Box Mobiles",1.0000,7000
20453,OPMBNTF0371,"HTC Desire 816G Dual Sim 1GB (8GB, Blue)	","Open Box Mobiles",1.0000,8000
20072,OPMBNTFB0562,"HTC Desire 826 (White , 16 GB) (B Grade)","Open Box Mobile Grade B ",1.0000,9000
6592,OPMBNTF0207,"HTC Desire 828 2GB  16GB Dark Grey","Open Box Mobiles",1.0000,8000
16807,OPMBNTF0149,"HTC One M8 EYE 2GB  16GB Rose Gold","Open Box Mobiles",7.0000,25999
20173,OPMBNTFB0128,"HTC One M8Eye 2Gb (16GB Grey) (B Grade)","Open Box Mobile Grade B ",1.0000,9000
1298,NEWMOB00137,"HTC One Me  (Meteor Grey, 32 GB)  (3 GB RAM)","Brand New Mobiles",13.0000,12990
20454,OPMBNTF0375,"Huawei Ascend G730 1GB (4GB,White)	","Open Box Mobiles",1.0000,10000
19362,OPMBNTF0376,"I KALL K11 RED","Open Box Mobiles",1.0000,400
20462,OPMBNTF0392,"I-Smart Is-102 Coffee Black","Open Box Mobiles",1.0000,700
17507,SYGNBQB0061,"IBM THINKPAD (Core I5 M450 2.40GHZ/3GB/320GB 14"") LR-PBZXC","Pre-Owned Laptops",1.0000,12500
16698,QCNBB000727,"IBM Thinkpad T42(Pentium M 1.70GHz/512MB/40GB)L3-BER06","Pre-Owned Laptops",1.0000,5500
20456,OPMBNTF0382,"Infocus 415 1GB (8GB, Black)	","Open Box Mobiles",1.0000,3500
6986,OPMBNTF0209,"InFocus M260 (Black/ Orange 8 GB)","Open Box Mobiles",3.0000,2400
7265,OPMBNTF0241,"Infocus M260 1GB  (8GB White/Black)","Open Box Mobiles",3.0000,2678
5308,OPMBNTF0383,"Infocus M415 1GB (8GB, Black)","Open Box Mobiles",1.0000,3500
20512,OPMBNTF0589,"InFocus M535 (Gold, 16 GB)  (3 GB RAM)","Open Box Mobiles",1.0000,6300
20457,OPMBNTF0384,"Infocus M680 2GB (16GB,Silver)	","Open Box Mobiles",1.0000,6350
16822,OPMBNTF0210,"Infocus M812i (Silver, 16 GB)","Open Box Mobiles",4.0000,9999
5306,NEWMOB00151,"Infocus M812i (Silver, 16 GB)","Brand New Mobiles",2.0000,8500
20460,OPMBNTF0390,"Intex Aqua Ring (Black, 8 GB)  (1 GB RAM)","Open Box Mobiles",1.0000,3700
20459,OPMBNTF0389,"Intex Eco 205 (Black,Red)","Open Box Mobiles",1.0000,800
17199,SYGMOBAPPLE34,"iPhone 5s 16GB",,1.0000,5000
17193,SYGMOBAPPLE31,"iPhone 5s 32GB",,1.0000,6000
17187,SYGMOBAPPLE28,"iPhone 5s 64GB",,1.0000,7000
17173,SYGMOBAPPLE21,"iPhone 6 128GB",,1.0000,12000
17185,SYGMOBAPPLE27,"iPhone 6 16GB",,1.0000,8000
17183,SYGMOBAPPLE26,"iPhone 6 32GB",,1.0000,9000
17179,SYGMOBAPPLE24,"iPhone 6 64GB",,1.0000,10500
17165,SYGMOBAPPLE17,"iPhone 6 Plus 128GB",,1.0000,15000
17175,SYGMOBAPPLE22,"iPhone 6 Plus 16GB",,1.0000,12000
17169,SYGMOBAPPLE19,"iPhone 6 Plus 64GB",,1.0000,13500
17161,SYGMOBAPPLE15,"iPhone 6S 128GB",,1.0000,16000
17181,SYGMOBAPPLE25,"iPhone 6S 16GB",,1.0000,10000
17177,SYGMOBAPPLE23,"iPhone 6S 32GB",,1.0000,12000
17167,SYGMOBAPPLE18,"iPhone 6S 64GB",,1.0000,14000
17157,SYGMOBAPPLE13,"iPhone 6s Plus 128GB",,1.0000,19000
17171,SYGMOBAPPLE20,"iPhone 6s Plus 16GB",,1.0000,13500
17163,SYGMOBAPPLE16,"iPhone 6s Plus 32GB",,1.0000,16000
17159,SYGMOBAPPLE14,"iPhone 6s Plus 64GB",,1.0000,17500
17149,SYGMOBAPPLE9,"iPhone 7 128GB",,1.0000,24000
17145,SYGMOBAPPLE7,"iPhone 7 256GB",,1.0000,27000
17155,SYGMOBAPPLE12,"iPhone 7 32GB",,1.0000,20000
17147,SYGMOBAPPLE8,"iPhone 7 Plus 128GB",,1.0000,25500
17139,SYGMOBAPPLE4,"iPhone 7 Plus 256GB",,1.0000,29000
17153,SYGMOBAPPLE11,"iPhone 7 Plus 32GB",,1.0000,21000
17141,SYGMOBAPPLE5,"iPhone 8 256GB",,1.0000,29000
17151,SYGMOBAPPLE10,"iPhone 8 64GB",,1.0000,24000
17137,SYGMOBAPPLE3,"iPhone 8 Plus 256GB",,1.0000,34000
17143,SYGMOBAPPLE6,"iPhone 8 Plus 64GB",,1.0000,28000
17189,SYGMOBAPPLE29,"iPhone SE 128GB",,1.0000,7000
17197,SYGMOBAPPLE33,"iPhone SE 16GB",,1.0000,5500
17195,SYGMOBAPPLE32,"iPhone SE 32GB",,1.0000,6000
17191,SYGMOBAPPLE30,"iPhone SE 64GB",,1.0000,6500
17051,SYGMOBAPPLE,"iPhone X 256GB","Sell Your Gadget",1.0000,40800
19393,OPMBNTF0720,"Karbonn A27+ DUAL SIM (4GB WHITE )","Open Box Mobiles",1.0000,7400
20447,OPMBNTF0285,"Karbonn A52 Plus (4GB, White+Silver)","Open Box Mobiles",1.0000,2050
1458,NEWMOB00159,"Karbonn A99 (White)","Brand New Mobiles",1.0000,3000
20184,OPMBNTFB0401,"Karbonn Bahubali Black (B Grade)","Open Box Mobile Grade B ",1.0000,2100
18710,OPMBNTF0244,"KARBONN SMART A11 (BLACK)","Open Box Mobiles",3.0000,2500
20011,OPMBNTFB0244,"KARBONN SMART A11 (BLACK) (B Grade)","Open Box Mobile Grade B ",3.0000,2300
10588,OPMBNTF0211,"Karbonn Smart A11 Star (White)","Open Box Mobiles",5.0000,2499
20019,OPMBNTFB0405,"Karbonn Smart A12 (White & Gold, 4GB)(B Grade)","Open Box Mobile Grade B ",1.0000,2700
20509,OPMBNTF0590,"Karbonn Smart A12 (White +Gold)","Open Box Mobiles",1.0000,2700
10589,OPMBNTF0118,"Karbonn Smart A12 Star (Black & Silver)","Open Box Mobiles",3.0000,2400
20004,OPMBNTFB0118,"Karbonn Smart A12 Star (Black & Silver) (B Grade)","Open Box Mobile Grade B ",3.0000,2200
20017,OPMBNTFB0287,"Karbonn Smart A50S (Black)(B Grade)","Open Box Mobile Grade B ",2.0000,1600
18970,OPMBNTF0407,"KARBONN SMART TITANIUM MACH TWO (1GB  8GB, BLACK & BLUE)	","Open Box Mobiles",1.0000,5000
20471,OPMBNTF0408,"Karbonn Sparkle V 1GB (4GB, Magnum Blue)	","Open Box Mobiles",1.0000,2685
20472,OPMBNTF0409,"Karbonn Titanium Moghul (Champagne, 8 GB) (1 GB RAM)	","Open Box Mobiles",1.0000,5150
20020,OPMBNTFB0411,"Karbonn Titanium S8 (Black & Red)(B Grade)","Open Box Mobile Grade B ",1.0000,2900
6989,OPMBNTF0289,"Kenxindia K69 Black","Open Box Mobiles",1.0000,700
20474,OPMBNTF0414,"Kimfly A29 Black","Open Box Mobiles",1.0000,2000
20473,OPMBNTF0413,"Kimfly K16 Blue","Open Box Mobiles",1.0000,2000
20475,OPMBNTF0415,"Kimfly Z24 Black","Open Box Mobiles",1.0000,2000
10434,"Laptop Core i3 2GB & Above","Laptop Core i3 - 2GB & Above","Sell Your Gadget",10.0000,7000
10431,"Laptop Core i3 8GB","Laptop Core i3 - 8GB","Sell Your Gadget",10.0000,10500
10433,"Laptop Core i3 Graphics 2GB & Above","Laptop Core i3 Graphics - 2GB & Above","Sell Your Gadget",10.0000,8500
10428,"Laptop Core i5 4GB & Above","Laptop Core i5  - 4GB & Above","Sell Your Gadget",10.0000,12000
10426,"Laptop Core i7 4GB & Above","Laptop Core i7 - 4GB & Above","Sell Your Gadget",10.0000,13000
20448,OPMBNTF0293,"Lava Arc Grace (Black)","Open Box Mobiles",1.0000,1200
18712,OPMBNTF0246,"Lava Flair P1 (Black)","Open Box Mobiles",2.0000,2000
20144,OPMBNTFB0246,"Lava Flair P1 (Black) (B Grade)","Open Box Mobile Grade B ",1.0000,1800
20160,OPMBNTFB0419,"Lava Iris Alfa L (White, 8 GB)  (1 GB RAM) (B Grade)","Open Box Mobile Grade B ",1.0000,4000
10601,OPMBNTF0212,"Lava Iris Fuel 60 (Black)","Open Box Mobiles",3.0000,5100
2554,NEWMOB00172,"Lava Iris Pro 30 (Grey, 4 GB)","Brand New Mobiles",1.0000,3500
20120,OPMBNTFB0164,"Lava Iris Selfie 50 (White) (B Grade)","Open Box Mobile Grade B ",4.0000,4100
20522,OPMBNTF0591,"Lava Iris Selfie 50 1GB (8GB,Black)","Open Box Mobiles",1.0000,4500
10604,OPMBNTF0188,"Lava Iris Win1 (Black)","Open Box Mobiles",4.0000,2250
20121,OPMBNTFB0188,"Lava Iris Win1 (Black) (B Grade)","Open Box Mobile Grade B ",2.0000,2100
2505,NEWMOB00174,"Lava Iris X1 (Black, 8 GB)","Brand New Mobiles",2.0000,3000
2503,NEWMOB00175,"Lava Iris X1 (White, 8 GB)","Brand New Mobiles",3.0000,3000
10606,OPMBNTF0422,"Lava Iris X1 Atom (Black & Gold, 8 GB)  ","Open Box Mobiles",1.0000,2350
18966,OPMBNTF0423,"Lava Iris X1 Atom (Black & Silver, 8 GB)  ","Open Box Mobiles",1.0000,3500
10607,OPMBNTF0563,"Lava Iris X1 Atom (White & Silver)","Open Box Mobiles",1.0000,2500
4499,NEWMOB00176,"Lava Iris X1 Atom (White & Silver, 4 GB)","Brand New Mobiles",1.0000,2200
20480,OPMBNTF0424,"Lava Iris X1 Atom S (8GB, Black)","Open Box Mobiles",1.0000,2700
10610,OPMBNTF0290,"Lava Iris X1 Grand (White & Silver)","Open Box Mobiles",1.0000,3999
20122,OPMBNTFB0290,"Lava Iris X1 Grand (White & Silver) (B Grade)","Open Box Mobile Grade B ",1.0000,3600
20481,OPMBNTF0425,"Lava Iris X1 Grand 1GB (8GB,White)","Open Box Mobiles",1.0000,4500
10611,OPMBNTF0213,"Lava Iris X5 1GB  (8GB Black)","Open Box Mobiles",3.0000,5000
10612,OPMBNTF0103,"Lava Iris X8 (Black, 16 GB)","Open Box Mobiles",7.0000,3450
19497,OPMBNTFB0103,"Lava Iris X8 (Black,16GB) (B Grade)","Open Box Mobile Grade B ",4.0000,3000
16808,OPMBNTF0150,"Lava Iris X8 (White, 16 GB)","Open Box Mobiles",4.0000,3999
20482,OPMBNTF0426,"Lava KKT Prime Black","Open Box Mobiles",1.0000,1600
18713,OPMBNTF0291,"Lava Magnum X604 (Brown, 8 GB)","Open Box Mobiles",1.0000,4700
18714,OPMBNTF0292,"Lava Magnum X604 (White, 8 GB)","Open Box Mobiles",2.0000,4000
19941,OPMBNTFB0075,"Lava Pixel V1 with Android One (32GB, White) (B Grade)","Open Box Mobile Grade B ",4.0000,3000
16804,OPMBNTF0138,"LeEco Le 1S X507 (Gold, 32 GB)","Open Box Mobiles",5.0000,8200
20548,OPMBNTF0796,"LeEco Le 1S X507 (Silver, 32 GB)","Open Box Mobiles",1.0000,6500
15672,NEWMOB00182,"LeEco Le 1S X507 (Silver, 32 GB)","Brand New Mobiles",2.0000,8200
20549,OPMBNTFB0796,"LeEco Le 1S X507 (Silver, 32 GB) (B Grade)","Open Box Mobile Grade B ",1.0000,6000
19486,OPMBNTFB0036,"Leeco Le Max 2 (Rose Gold 32GB)(B Grade)","Open Box Mobile Grade B ",2.0000,5900
10418,SYG/LEN/K3NOTE,"Lenovo	K3 Note","Sell Your Gadget",10.0000,2700
17055,SYGLAPLENOVO,Lenovo,"Sell Your Gadget",1.0000,11500
20429,SYGNBQB0240,"Lenovo -Thinkpad L420(Core I5 2520M 2.50GHz/4GB/320GB 14"") LR-0M2BV","Pre-Owned Laptops",1.0000,15000
20417,SYGNBQB0231,"Lenovo -Thinkpad L420(Core I5 2520M 2.50GHz/4GB/320GB 14"") LR-4LG8L","Pre-Owned Laptops",1.0000,15000
20428,SYGNBQB0239,"Lenovo -Thinkpad L420(Core I5 2520M 2.50GHz/4GB/320GB 14"") LR-4LH2M	","Pre-Owned Laptops",1.0000,15000
20430,SYGNBQB0241,"Lenovo -Thinkpad L420(Core I5 2520M 2.50GHz/4GB/320GB 14"") LR-4TFW7","Pre-Owned Laptops",1.0000,15000
20422,SYGNBQB0234,"Lenovo -Thinkpad L420(Core I5 2520M 2.50GHz/4GB/320GB 14"") LR-4TGA7	","Pre-Owned Laptops",1.0000,15000
20439,SYGNBQB0246,"Lenovo -Thinkpad L420(Core I5 2520M 2.50GHz/4GB/320GB 14"") LR-4TGC7000","Pre-Owned Laptops",1.0000,15000
20427,SYGNBQB0238,"Lenovo -Thinkpad L420(Core I5 2520M 2.50GHz/4GB/320GB 14"") LR-5K5KB	","Pre-Owned Laptops",1.0000,15000
20345,SYGNBQB0223,"Lenovo -Thinkpad L420(Core I5 2520M 2.50GHz/4GB/320GB 14"")LR0XYWT	","Pre-Owned Laptops",1.0000,15000
20347,SYGNBQB0225,"Lenovo -Thinkpad L420(Core I5 2520M 2.50GHz/4GB/320GB 14"")LR1TYD5	","Pre-Owned Laptops",1.0000,15000
20338,SYGNBQB0216,"Lenovo -Thinkpad L420(Core I5 2520M 2.50GHz/4GB/320GB 14"")LR1TYP3	","Pre-Owned Laptops",1.0000,15000
20348,SYGNBQB0226,"Lenovo -Thinkpad L420(Core I5 2520M 2.50GHz/4GB/320GB 14"")LR1TZN3	","Pre-Owned Laptops",1.0000,15000
20340,SYGNBQB0218,"Lenovo -Thinkpad L420(Core I5 2520M 2.50GHz/4GB/320GB 14"")LR1V4VM	","Pre-Owned Laptops",1.0000,15000
20337,SYGNBQB0215,"Lenovo -Thinkpad L420(Core I5 2520M 2.50GHz/4GB/320GB 14"")LR4PCN5	","Pre-Owned Laptops",1.0000,15000
20341,SYGNBQB0219,"Lenovo -Thinkpad L420(Core I5 2520M 2.50GHz/4GB/320GB 14"")LR4PCX9	","Pre-Owned Laptops",1.0000,15000
20346,SYGNBQB0224,"Lenovo -Thinkpad L420(Core I5 2520M 2.50GHz/4GB/320GB 14"")LR4TGA5	","Pre-Owned Laptops",1.0000,15000
20342,SYGNBQB0220,"Lenovo -Thinkpad L420(Core I5 2520M 2.50GHz/4GB/320GB 14"")LR4TGB8	","Pre-Owned Laptops",1.0000,15000
20343,SYGNBQB0221,"Lenovo -Thinkpad L420(Core I5 2520M 2.50GHz/4GB/320GB 14"")LR6XWYB	","Pre-Owned Laptops",1.0000,15000
17677,QCMBB000278,"LENOVO A2010 8GB","Pre-Owned Mobiles",10.0000,2900
10438,SYG/LEN/A5000,"Lenovo A5000","Sell Your Gadget",10.0000,1800
10441,SYG/LEN/A6000,"Lenovo A6000","Sell Your Gadget",10.0000,2100
10419,SYG/LEN/A6000P,"Lenovo A6000 Plus","Sell Your Gadget",10.0000,2547
10429,SYG/LEN/A7000,"Lenovo A7000","Sell Your Gadget",10.0000,2640
10420,SYG/LEN/A7700,"Lenovo A7700","Sell Your Gadget",10.0000,2415
10440,SYG/LEN/LA850,"Lenovo A850","Sell Your Gadget",10.0000,2979
19589,QCNBB001374,"LENOVO B570(CORE I3 2330M 2.20GHZ/4GB/320GB 15.6"") WB03158139","Pre-Owned Laptops",1.0000,11000
19587,QCNBB001372,"LENOVO E430(CORE I3 2330M 2.20GHZ/2GB/500GB 14"") MP-0Y382","Pre-Owned Laptops",1.0000,11000
