sku,description,short_description,imp_desc
QCMBB000083,"<ul><li>Display - 5.96 inch</li>
<li>Processor - 2.7GHz quad-core</li>
<li>Front Camera - 2 Megapixel</li>
<li>Resolution- 1440x2560  pixels</li>
<li>OS -Android 5.0</li>
<li>Storage - 32 GB</li>
<li>Rear Camera - 13 megapixel</li></ul>
","<ul><li>Display - 5.96 inch</li>
<li>Processor - 2.7GHz quad-core</li>
<li>Front Camera - 2 Megapixel</li>
<li>Resolution- 1440x2560  pixels</li>
<li>OS -Android 5.0</li>
<li>Storage - 32 GB</li>
<li>Rear Camera - 13 megapixel</li></ul>
","<ul><li>Display - 5.96 inch</li>
<li>Processor - 2.7GHz quad-core</li>
<li>Front Camera - 2 Megapixel</li>
<li>Resolution- 1440x2560  pixels</li>
<li>OS -Android 5.0</li>
<li>Storage - 32 GB</li>
<li>Rear Camera - 13 megapixel</li></ul>
"
QCMBB000194,"<ul><li>Display - 4.60 inch</li>
<li>Processor - 1.5GHz quad-core</li>
<li>Front Camera -0.3 Megapixel</li>
<li>Resolution- 720x1280  pixels</li>
<li>OS -Android 4.1</li>
<li>Storage - 8 GB</li>
<li>Rear Camera - 13 megapixel</li></ul>
","<ul><li>Display - 4.60 inch</li>
<li>Processor - 1.5GHz quad-core</li>
<li>Front Camera -0.3 Megapixel</li>
<li>Resolution- 720x1280  pixels</li>
<li>OS -Android 4.1</li>
<li>Storage - 8 GB</li>
<li>Rear Camera - 13 megapixel</li></ul>
","<ul><li>Display - 4.60 inch</li>
<li>Processor - 1.5GHz quad-core</li>
<li>Front Camera -0.3 Megapixel</li>
<li>Resolution- 720x1280  pixels</li>
<li>OS -Android 4.1</li>
<li>Storage - 8 GB</li>
<li>Rear Camera - 13 megapixel</li></ul>
"
QCMBB000199,"<ul><li>Display - 5.00 inch</li>
<li>Processor - 2.3GHz quad-core</li>
<li>Front Camera -2 Megapixel</li>
<li>Resolution- 720x1280  pixels</li>
<li>OS -Android 4.1</li>
<li>Storage - 16 GB</li>
<li>Rear Camera - 13 megapixel</li></ul>
","<ul><li>Display - 5.00 inch</li>
<li>Processor - 2.3GHz quad-core</li>
<li>Front Camera -2 Megapixel</li>
<li>Resolution- 720x1280  pixels</li>
<li>OS -Android 4.1</li>
<li>Storage - 16 GB</li>
<li>Rear Camera - 13 megapixel</li></ul>
","<ul><li>Display - 5.00 inch</li>
<li>Processor - 2.3GHz quad-core</li>
<li>Front Camera -2 Megapixel</li>
<li>Resolution- 720x1280  pixels</li>
<li>OS -Android 4.1</li>
<li>Storage - 16 GB</li>
<li>Rear Camera - 13 megapixel</li></ul>
"
QCMBB000202,"<ul><li>Display - 5.00 inch</li>
<li>Processor - 1.7GHz octa-core</li>
<li>Front Camera -5 Megapixel</li>
<li>Resolution- 1080x1920  pixels</li>
<li>OS -Android 5.0.2</li>
<li>Storage - 32 GB</li>
<li>Rear Camera - 13 megapixel</li></ul>
","<ul><li>Display - 5.00 inch</li>
<li>Processor - 1.7GHz octa-core</li>
<li>Front Camera -5 Megapixel</li>
<li>Resolution- 1080x1920  pixels</li>
<li>OS -Android 5.0.2</li>
<li>Storage - 32 GB</li>
<li>Rear Camera - 13 megapixel</li></ul>
","<ul><li>Display - 5.00 inch</li>
<li>Processor - 1.7GHz octa-core</li>
<li>Front Camera -5 Megapixel</li>
<li>Resolution- 1080x1920  pixels</li>
<li>OS -Android 5.0.2</li>
<li>Storage - 32 GB</li>
<li>Rear Camera - 13 megapixel</li></ul>
"
QCMBB000196,"<ul><li>Display - 5.5 inch</li>
<li>Processor - 1.7GHz octa-core</li>
<li>Front Camera -5 Megapixel</li>
<li>Resolution- 720x1280  pixels</li>
<li>OS -Android - 4.2</li>
<li>Storage - 32 GB</li>
<li>Rear Camera - 13 megapixel</li></ul>
","<ul><li>Display - 5.5 inch</li>
<li>Processor - 1.7GHz octa-core</li>
<li>Front Camera -5 Megapixel</li>
<li>Resolution- 720x1280  pixels</li>
<li>OS -Android - 4.2</li>
<li>Storage - 32 GB</li>
<li>Rear Camera - 13 megapixel</li></ul>
","<ul><li>Display - 5.5 inch</li>
<li>Processor - 1.7GHz octa-core</li>
<li>Front Camera -5 Megapixel</li>
<li>Resolution- 720x1280  pixels</li>
<li>OS -Android - 4.2</li>
<li>Storage - 32 GB</li>
<li>Rear Camera - 13 megapixel</li></ul>
"
QCMBB000009,"<ul><li>Display - 3.50 inch</li>
<li>Processor - 800 MHz dual-core</li>
<li>Front Camera -0.3 Megapixel</li>
<li>Resolution- 640x960  pixels</li>
<li>OS -iOS 6.1.3</li>
<li>Storage - 64 GB</li>
<li>Rear Camera - 8 megapixel</li></ul>
","<ul><li>Display - 3.50 inch</li>
<li>Processor - 800 MHz dual-core</li>
<li>Front Camera -0.3 Megapixel</li>
<li>Resolution- 640x960  pixels</li>
<li>OS -iOS 6.1.3</li>
<li>Storage - 64 GB</li>
<li>Rear Camera - 8 megapixel</li></ul>
","<ul><li>Display - 3.50 inch</li>
<li>Processor - 800 MHz dual-core</li>
<li>Front Camera -0.3 Megapixel</li>
<li>Resolution- 640x960  pixels</li>
<li>OS -iOS 6.1.3</li>
<li>Storage - 64 GB</li>
<li>Rear Camera - 8 megapixel</li></ul>
"
QCMBB000030,"<ul><li>Display - 5.00 inch</li>
<li>Processor - 1.6GHz dual-core</li>
<li>Front Camera -2 Megapixel</li>
<li>Resolution-720x1280 pixels</li>
<li>OS -Android 4.3</li>
<li>Storage - 8 GB</li>
<li>Rear Camera - 8 megapixel</li></ul>
","<ul><li>Display - 5.00 inch</li>
<li>Processor - 1.6GHz dual-core</li>
<li>Front Camera -2 Megapixel</li>
<li>Resolution-720x1280 pixels</li>
<li>OS -Android 4.3</li>
<li>Storage - 8 GB</li>
<li>Rear Camera - 8 megapixel</li></ul>
","<ul><li>Display - 5.00 inch</li>
<li>Processor - 1.6GHz dual-core</li>
<li>Front Camera -2 Megapixel</li>
<li>Resolution-720x1280 pixels</li>
<li>OS -Android 4.3</li>
<li>Storage - 8 GB</li>
<li>Rear Camera - 8 megapixel</li></ul>
"
QCMBB000124,"<ul><li>Display -4 .7 inch</li>
<li>Processor - 1200MHz dual-core</li>
<li>Front Camera -1.3 Megapixel</li>
<li>Resolution-720x1280 pixels</li>
<li>OS -Android 4.3</li>
<li>Storage - 16 GB</li>
<li>Rear Camera - 5 megapixel</li></ul>
","<ul><li>Display -4 .7 inch</li>
<li>Processor - 1200MHz dual-core</li>
<li>Front Camera -1.3 Megapixel</li>
<li>Resolution-720x1280 pixels</li>
<li>OS -Android 4.3</li>
<li>Storage - 16 GB</li>
<li>Rear Camera - 5 megapixel</li></ul>
","<ul><li>Display -4 .7 inch</li>
<li>Processor - 1200MHz dual-core</li>
<li>Front Camera -1.3 Megapixel</li>
<li>Resolution-720x1280 pixels</li>
<li>OS -Android 4.3</li>
<li>Storage - 16 GB</li>
<li>Rear Camera - 5 megapixel</li></ul>
"
QCMBB000114,"<ul><li>Display -5.00 inch</li>
<li>Processor - 1.2GHz quad-core</li>
<li>Front Camera -2 Megapixel</li>
<li>Resolution-480x800 pixels</li>
<li>OS -Android 4.4</li>
<li>Storage - 8 GB</li>
<li>Rear Camera - 5 megapixel</li></ul>
","<ul><li>Display -5.00 inch</li>
<li>Processor - 1.2GHz quad-core</li>
<li>Front Camera -2 Megapixel</li>
<li>Resolution-480x800 pixels</li>
<li>OS -Android 4.4</li>
<li>Storage - 8 GB</li>
<li>Rear Camera - 5 megapixel</li></ul>
","<ul><li>Display -5.00 inch</li>
<li>Processor - 1.2GHz quad-core</li>
<li>Front Camera -2 Megapixel</li>
<li>Resolution-480x800 pixels</li>
<li>OS -Android 4.4</li>
<li>Storage - 8 GB</li>
<li>Rear Camera - 5 megapixel</li></ul>
"
QCMBB000148,"<ul><li>Display -4.80 inch</li>
<li>Processor - 1.2GHz quad-core</li>
<li>Front Camera -1.9 Megapixel</li>
<li>Resolution-720x1280 pixels</li>
<li>OS -Android 4.3</li>
<li>Storage - 32 GB</li>
<li>Rear Camera - 8 megapixel</li></ul>
","<ul><li>Display -4.80 inch</li>
<li>Processor - 1.2GHz quad-core</li>
<li>Front Camera -1.9 Megapixel</li>
<li>Resolution-720x1280 pixels</li>
<li>OS -Android 4.3</li>
<li>Storage - 32 GB</li>
<li>Rear Camera - 8 megapixel</li></ul>
","<ul><li>Display -4.80 inch</li>
<li>Processor - 1.2GHz quad-core</li>
<li>Front Camera -1.9 Megapixel</li>
<li>Resolution-720x1280 pixels</li>
<li>OS -Android 4.3</li>
<li>Storage - 32 GB</li>
<li>Rear Camera - 8 megapixel</li></ul>
"
QCMBB000048,"<ul><li>Display -4.80 inch</li>
<li>Processor - 1.2GHz quad-core</li>
<li>Front Camera -1.9 Megapixel</li>
<li>Resolution-720x1280 pixels</li>
<li>OS -Android 4.3</li>
<li>Rear Camera - 8 megapixel</li></ul","<ul><li>Display -4.80 inch</li>
<li>Processor - 1.2GHz quad-core</li>
<li>Front Camera -1.9 Megapixel</li>
<li>Resolution-720x1280 pixels</li>
<li>OS -Android 4.3</li>
<li>Rear Camera - 8 megapixel</li></ul","<ul><li>Display -4.80 inch</li>
<li>Processor - 1.2GHz quad-core</li>
<li>Front Camera -1.9 Megapixel</li>
<li>Resolution-720x1280 pixels</li>
<li>OS -Android 4.3</li>
<li>Rear Camera - 8 megapixel</li></ul"
QCMBB000053,"<ul><li>Display -5.50 inch</li>
<li>Processor - 1.5GHz octa-core</li>
<li>Front Camera -5 Megapixel</li>
<li>Resolution-1080x1920 pixels</li>
<li>OS -Android 5.1.1</li>
<li>Storage - 32 GB</li>
<li>Rear Camera - 13 megapixel</li></ul>
","<ul><li>Display -5.50 inch</li>
<li>Processor - 1.5GHz octa-core</li>
<li>Front Camera -5 Megapixel</li>
<li>Resolution-1080x1920 pixels</li>
<li>OS -Android 5.1.1</li>
<li>Storage - 32 GB</li>
<li>Rear Camera - 13 megapixel</li></ul>
","<ul><li>Display -5.50 inch</li>
<li>Processor - 1.5GHz octa-core</li>
<li>Front Camera -5 Megapixel</li>
<li>Resolution-1080x1920 pixels</li>
<li>OS -Android 5.1.1</li>
<li>Storage - 32 GB</li>
<li>Rear Camera - 13 megapixel</li></ul>
"
QCMBB000081,"<ul><li>Display -5.00 inch</li>
<li>Processor - 1.5GHz octa-core</li>
<li>Front Camera -5 Megapixel</li>
<li>Resolution-720x1280 pixels</li>
<li>OS -Android 5.1.1</li>
<li>Storage - 16 GB</li>
<li>Rear Camera - 13 megapixel</li></ul>
","<ul><li>Display -5.00 inch</li>
<li>Processor - 1.5GHz octa-core</li>
<li>Front Camera -5 Megapixel</li>
<li>Resolution-720x1280 pixels</li>
<li>OS -Android 5.1.1</li>
<li>Storage - 16 GB</li>
<li>Rear Camera - 13 megapixel</li></ul>
","<ul><li>Display -5.00 inch</li>
<li>Processor - 1.5GHz octa-core</li>
<li>Front Camera -5 Megapixel</li>
<li>Resolution-720x1280 pixels</li>
<li>OS -Android 5.1.1</li>
<li>Storage - 16 GB</li>
<li>Rear Camera - 13 megapixel</li></ul>
"
QCMBB000119,"<ul><li>Display -4.30 inch</li>
<li>Processor - 1.2GHz dual-core</li>
<li>Front Camera -2 Megapixel</li>
<li>Resolution-480x800 pixels</li>
<li>OS -Android 4.4</li>
<li>Storage -4 GB</li>
<li>Rear Camera - 5 megapixel</li></ul>
","<ul><li>Display -4.30 inch</li>
<li>Processor - 1.2GHz dual-core</li>
<li>Front Camera -2 Megapixel</li>
<li>Resolution-480x800 pixels</li>
<li>OS -Android 4.4</li>
<li>Storage -4 GB</li>
<li>Rear Camera - 5 megapixel</li></ul>
","<ul><li>Display -4.30 inch</li>
<li>Processor - 1.2GHz dual-core</li>
<li>Front Camera -2 Megapixel</li>
<li>Resolution-480x800 pixels</li>
<li>OS -Android 4.4</li>
<li>Storage -4 GB</li>
<li>Rear Camera - 5 megapixel</li></ul>
"
QCMBB000176,"<ul><li>Display -4.55 inch</li>
<li>Processor - 1.5GHz dual-core</li>
<li>Front Camera -1.3 Megapixel</li>
<li>Resolution-720x1280 pixels</li>
<li>OS -Android 4</li>
<li>Storage -16 GB</li>
<li>Rear Camera - 12 megapixel</li></ul>
","<ul><li>Display -4.55 inch</li>
<li>Processor - 1.5GHz dual-core</li>
<li>Front Camera -1.3 Megapixel</li>
<li>Resolution-720x1280 pixels</li>
<li>OS -Android 4</li>
<li>Storage -16 GB</li>
<li>Rear Camera - 12 megapixel</li></ul>
","<ul><li>Display -4.55 inch</li>
<li>Processor - 1.5GHz dual-core</li>
<li>Front Camera -1.3 Megapixel</li>
<li>Resolution-720x1280 pixels</li>
<li>OS -Android 4</li>
<li>Storage -16 GB</li>
<li>Rear Camera - 12 megapixel</li></ul>
"
QCMBB000190,"<ul><li>Display -5.00 inch</li>
<li>Processor - 1.5GHz quad-core</li>
<li>Front Camera -2.2 Megapixel</li>
<li>Resolution-1080x1920 pixels</li>
<li>OS -Android 4.1</li>
<li>Storage -16 GB</li>
<li>Rear Camera - 13.1 megapixel</li></ul>
","<ul><li>Display -5.00 inch</li>
<li>Processor - 1.5GHz quad-core</li>
<li>Front Camera -2.2 Megapixel</li>
<li>Resolution-1080x1920 pixels</li>
<li>OS -Android 4.1</li>
<li>Storage -16 GB</li>
<li>Rear Camera - 13.1 megapixel</li></ul>
","<ul><li>Display -5.00 inch</li>
<li>Processor - 1.5GHz quad-core</li>
<li>Front Camera -2.2 Megapixel</li>
<li>Resolution-1080x1920 pixels</li>
<li>OS -Android 4.1</li>
<li>Storage -16 GB</li>
<li>Rear Camera - 13.1 megapixel</li></ul>
"
QCMBB000028,"<ul><li>Display -4 inch</li>
<li>Front Camera -1.2 Megapixel</li>
<li>Rear Camera - 12 megapixel</li></ul>
<li>Battery  - Li-Ion  </li></ul>
<li>Apple A9 64-bit processor and Embedded M9 Motion Co-processor</li></ul>
","<ul><li>Display -4 inch</li>
<li>Front Camera -1.2 Megapixel</li>
<li>Rear Camera - 12 megapixel</li></ul>
<li>Battery  - Li-Ion  </li></ul>
<li>Apple A9 64-bit processor and Embedded M9 Motion Co-processor</li></ul>
","<ul><li>Display -4 inch</li>
<li>Front Camera -1.2 Megapixel</li>
<li>Rear Camera - 12 megapixel</li></ul>
<li>Battery  - Li-Ion  </li></ul>
<li>Apple A9 64-bit processor and Embedded M9 Motion Co-processor</li></ul>
"
QCMBB000266,"<ul><li>4 inch WVGA Display</li>
<li>5MP Rear Camera | 0.3MP Front Camera</li>
<li>1650 mAh Li-Ion Battery</li>
<li>Qualcomm Scorpion Processor</li></ul>","<ul><li>4 inch WVGA Display</li>
<li>5MP Rear Camera | 0.3MP Front Camera</li>
<li>1650 mAh Li-Ion Battery</li>
<li>Qualcomm Scorpion Processor</li></ul>","<ul><li>4 inch WVGA Display</li>
<li>5MP Rear Camera | 0.3MP Front Camera</li>
<li>1650 mAh Li-Ion Battery</li>
<li>Qualcomm Scorpion Processor</li></ul>"
QCMBB000150,"<ul><li>Display - 5.00 inches</li>
<li>Front Camera -2 MP</li>
<li>Rear Camera -13 MP</li>
<li>Resolution -1080x1920 pixels</li>
<li>OS - Android 4.2</li>
<li>Processor - 1.6 GHz octa-core</li></ul>
","<ul><li>Display - 5.00 inches</li>
<li>Front Camera -2 MP</li>
<li>Rear Camera -13 MP</li>
<li>Resolution -1080x1920 pixels</li>
<li>OS - Android 4.2</li>
<li>Processor - 1.6 GHz octa-core</li></ul>
","<ul><li>Display - 5.00 inches</li>
<li>Front Camera -2 MP</li>
<li>Rear Camera -13 MP</li>
<li>Resolution -1080x1920 pixels</li>
<li>OS - Android 4.2</li>
<li>Processor - 1.6 GHz octa-core</li></ul>
"
QCMBB000154,"<ul><li>Display - 4.0 inch</li>
<li>Resolution - 480 x 800 pixels</li>
<li>Rear Camera - 5 megapixel</li>
<li>Battery  - Li-Ion 1650 mAh </li></ul>
","<ul><li>Display - 4.0 inch</li>
<li>Resolution - 480 x 800 pixels</li>
<li>Rear Camera - 5 megapixel</li>
<li>Battery  - Li-Ion 1650 mAh </li></ul>
","<ul><li>Display - 4.0 inch</li>
<li>Resolution - 480 x 800 pixels</li>
<li>Rear Camera - 5 megapixel</li>
<li>Battery  - Li-Ion 1650 mAh </li></ul>
"
QCMBB000197,"<ul><li>13MP primary camera</li>
<li>5MP front facing camera</li>
<li>5.5-inch (13.97 centimeters) display </li>
<li>1280 x 720 pixels resolution</li>
<li>Android v4.4 KitKat operating system</li>
<li>1.6GHz quad core processor</li>
<li>3100mAH lithium-polymer battery</li></ul>
","<ul><li>13MP primary camera</li>
<li>5MP front facing camera</li>
<li>5.5-inch (13.97 centimeters) display </li>
<li>1280 x 720 pixels resolution</li>
<li>Android v4.4 KitKat operating system</li>
<li>1.6GHz quad core processor</li>
<li>3100mAH lithium-polymer battery</li></ul>
","<ul><li>13MP primary camera</li>
<li>5MP front facing camera</li>
<li>5.5-inch (13.97 centimeters) display </li>
<li>1280 x 720 pixels resolution</li>
<li>Android v4.4 KitKat operating system</li>
<li>1.6GHz quad core processor</li>
<li>3100mAH lithium-polymer battery</li></ul>
"
QCMBB000055,"<ul><li>13MP primary camera</li>
<li>5MP front facing camera</li>
<li>5-inch (12.7 centimeters) display</li>
<li>1920 x 1080 pixels resolution</li>
<li>Android v4.4.2 KitKat operating system</li>
 <li>2GHz octa core processor</li>
<li>2300mAH lithium-polymer battery</li></ul>","<ul><li>13MP primary camera</li>
<li>5MP front facing camera</li>
<li>5-inch (12.7 centimeters) display</li>
<li>1920 x 1080 pixels resolution</li>
<li>Android v4.4.2 KitKat operating system</li>
 <li>2GHz octa core processor</li>
<li>2300mAH lithium-polymer battery</li></ul>","<ul><li>13MP primary camera</li>
<li>5MP front facing camera</li>
<li>5-inch (12.7 centimeters) display</li>
<li>1920 x 1080 pixels resolution</li>
<li>Android v4.4.2 KitKat operating system</li>
 <li>2GHz octa core processor</li>
<li>2300mAH lithium-polymer battery</li></ul>"
QCMBB000122,"<ul><li>Display - 5.80 inch</li>
<li>Resolution - 540x960 pixels</li>
<li>Processor - 1.4GHz dual-core</li>
<li>Front Camera - 1.9 megapixel</li>
<li>OS - Android 4.2</li>
<li>Rear Camera - 8 megapixel</li></ul>
","<ul><li>Display - 5.80 inch</li>
<li>Resolution - 540x960 pixels</li>
<li>Processor - 1.4GHz dual-core</li>
<li>Front Camera - 1.9 megapixel</li>
<li>OS - Android 4.2</li>
<li>Rear Camera - 8 megapixel</li></ul>
","<ul><li>Display - 5.80 inch</li>
<li>Resolution - 540x960 pixels</li>
<li>Processor - 1.4GHz dual-core</li>
<li>Front Camera - 1.9 megapixel</li>
<li>OS - Android 4.2</li>
<li>Rear Camera - 8 megapixel</li></ul>
"
OPMBNTF0189,"<ul><li>Display - 5.00 inches</li>
<li>Front Camera -8 MP</li>
<li>Rear Camera -813 MP</li>
<li>Resolution - 1080x1920 pixels</li>
<li>OS - Android 6.0.1</li>
<li>Processor - 2.15GHz quad-core</li></ul>
","<ul><li>Display - 5.00 inches</li>
<li>Front Camera -8 MP</li>
<li>Rear Camera -813 MP</li>
<li>Resolution - 1080x1920 pixels</li>
<li>OS - Android 6.0.1</li>
<li>Processor - 2.15GHz quad-core</li></ul>
","<ul><li>Display - 5.00 inches</li>
<li>Front Camera -8 MP</li>
<li>Rear Camera -813 MP</li>
<li>Resolution - 1080x1920 pixels</li>
<li>OS - Android 6.0.1</li>
<li>Processor - 2.15GHz quad-core</li></ul>
"
QCMBB000010,"<ul><li>Display - 3.50 inch</li>
<li>Processor - 800 MHz dual-core</li>
<li>Front Camera -0.3 Megapixel</li>
<li>Resolution- 640x960  pixels</li>
<li>OS -iOS 6.1.3</li>
<li>Storage - 8 GB</li>
<li>Rear Camera - 8 megapixel</li></ul>
","<ul><li>Display - 3.50 inch</li>
<li>Processor - 800 MHz dual-core</li>
<li>Front Camera -0.3 Megapixel</li>
<li>Resolution- 640x960  pixels</li>
<li>OS -iOS 6.1.3</li>
<li>Storage - 8 GB</li>
<li>Rear Camera - 8 megapixel</li></ul>
","<ul><li>Display - 3.50 inch</li>
<li>Processor - 800 MHz dual-core</li>
<li>Front Camera -0.3 Megapixel</li>
<li>Resolution- 640x960  pixels</li>
<li>OS -iOS 6.1.3</li>
<li>Storage - 8 GB</li>
<li>Rear Camera - 8 megapixel</li></ul>
"
QCMBB000044,"<ul><li>4.5 inch FWVGA Display</li>
<li>5MP Rear Camera | 0.3MP Front Camera</li>
<li>2000 mAh Li-Polymer Battery</li>
<li>Cortex-A5 Processor</li></ul>","<ul><li>4.5 inch FWVGA Display</li>
<li>5MP Rear Camera | 0.3MP Front Camera</li>
<li>2000 mAh Li-Polymer Battery</li>
<li>Cortex-A5 Processor</li></ul>","<ul><li>4.5 inch FWVGA Display</li>
<li>5MP Rear Camera | 0.3MP Front Camera</li>
<li>2000 mAh Li-Polymer Battery</li>
<li>Cortex-A5 Processor</li></ul>"
QCMBB000049,"<ul><li>4.7 inch quarter HD Display</li>
<li>8MP Rear Camera | 0.3MP Front Camera</li>
<li>3000 mAh Li-Polymer Battery</li>
<li>Media Tek 6582m Processor</li></ul>","<ul><li>4.7 inch quarter HD Display</li>
<li>8MP Rear Camera | 0.3MP Front Camera</li>
<li>3000 mAh Li-Polymer Battery</li>
<li>Media Tek 6582m Processor</li></ul>","<ul><li>4.7 inch quarter HD Display</li>
<li>8MP Rear Camera | 0.3MP Front Camera</li>
<li>3000 mAh Li-Polymer Battery</li>
<li>Media Tek 6582m Processor</li></ul>"
QCMBB000226,"<ul><li>2 GB RAM | 16 GB ROM</li>
<li>5.5 inch Display</li>
<li>5MP Rear Camera</li>
<li>3000 mAh Battery</li>
<li>Qualcomm Octa Core 1.5GHz Processor</li></ul>","<ul><li>2 GB RAM | 16 GB ROM</li>
<li>5.5 inch Display</li>
<li>5MP Rear Camera</li>
<li>3000 mAh Battery</li>
<li>Qualcomm Octa Core 1.5GHz Processor</li></ul>","<ul><li>2 GB RAM | 16 GB ROM</li>
<li>5.5 inch Display</li>
<li>5MP Rear Camera</li>
<li>3000 mAh Battery</li>
<li>Qualcomm Octa Core 1.5GHz Processor</li></ul>"
QCMBB000262,"<ul><li>Display - 5.5 inches</li>
<li>Front Camera - 5 MP</li>
<li>Rear Camera -21 MP</li>
<li>Resolution - 1080 x 1920 pixels</li>
<li>OS - Android v5.1.1 (Lollipop) </li>
<li>Processor - 1.7GHz octa-core</li></ul>
","<ul><li>Display - 5.5 inches</li>
<li>Front Camera - 5 MP</li>
<li>Rear Camera -21 MP</li>
<li>Resolution - 1080 x 1920 pixels</li>
<li>OS - Android v5.1.1 (Lollipop) </li>
<li>Processor - 1.7GHz octa-core</li></ul>
","<ul><li>Display - 5.5 inches</li>
<li>Front Camera - 5 MP</li>
<li>Rear Camera -21 MP</li>
<li>Resolution - 1080 x 1920 pixels</li>
<li>OS - Android v5.1.1 (Lollipop) </li>
<li>Processor - 1.7GHz octa-core</li></ul>
"
QCMBB000182,"<ul><li>4.3 inch HD Display</li>
<li>12.1MP Rear Camera | 1.3MP Front Camera</li>
<li>1750 mAh Li-Ion Battery</li>
<li>Qualcomm Scorpion Processor</li></ul>
","<ul><li>4.3 inch HD Display</li>
<li>12.1MP Rear Camera | 1.3MP Front Camera</li>
<li>1750 mAh Li-Ion Battery</li>
<li>Qualcomm Scorpion Processor</li></ul>
","<ul><li>4.3 inch HD Display</li>
<li>12.1MP Rear Camera | 1.3MP Front Camera</li>
<li>1750 mAh Li-Ion Battery</li>
<li>Qualcomm Scorpion Processor</li></ul>
"
QCMBB000208,"<ul><li>Display - 4.70 inch</li>
<li>Processor-  1.2GHz quad-core</li>
<li>Front Camera - 2 Megapixel</li>
<li>Resolution - 720 x 1280 pixels </li>
<li>OS - Android 4.4</li>
<li>Rear Camera - 8 megapixel</li>
<li>Battery  - 2200 mAh </li></ul>
","<ul><li>Display - 4.70 inch</li>
<li>Processor-  1.2GHz quad-core</li>
<li>Front Camera - 2 Megapixel</li>
<li>Resolution - 720 x 1280 pixels </li>
<li>OS - Android 4.4</li>
<li>Rear Camera - 8 megapixel</li>
<li>Battery  - 2200 mAh </li></ul>
","<ul><li>Display - 4.70 inch</li>
<li>Processor-  1.2GHz quad-core</li>
<li>Front Camera - 2 Megapixel</li>
<li>Resolution - 720 x 1280 pixels </li>
<li>OS - Android 4.4</li>
<li>Rear Camera - 8 megapixel</li>
<li>Battery  - 2200 mAh </li></ul>
"
QCMBB000079,"<ul><li>1 GB RAM | 8 GB ROM<li>
<li>5 inch HD Display<li>
<li>13MP Rear Camera </li>
<li>5MP Front Camera<li>
<li>2470 mAh Battery<li>
<li>Qualcomm Snapdragon 410 MSM8916 Processor</li></ul>","<ul><li>1 GB RAM | 8 GB ROM<li>
<li>5 inch HD Display<li>
<li>13MP Rear Camera </li>
<li>5MP Front Camera<li>
<li>2470 mAh Battery<li>
<li>Qualcomm Snapdragon 410 MSM8916 Processor</li></ul>","<ul><li>1 GB RAM | 8 GB ROM<li>
<li>5 inch HD Display<li>
<li>13MP Rear Camera </li>
<li>5MP Front Camera<li>
<li>2470 mAh Battery<li>
<li>Qualcomm Snapdragon 410 MSM8916 Processor</li></ul>"
QCMBB000132,"<ul><li>Display - 5.50 inches</li>
<li>Front Camera - 5 MP</li>
<li>Rear Camera -13 MP</li>
<li>Resolution - 720 x 1280 pixels</li>
<li>OS - Android 5.1.1 </li>
<li>Processor - 1.2GHz quad-core</li></ul>
","<ul><li>Display - 5.50 inches</li>
<li>Front Camera - 5 MP</li>
<li>Rear Camera -13 MP</li>
<li>Resolution - 720 x 1280 pixels</li>
<li>OS - Android 5.1.1 </li>
<li>Processor - 1.2GHz quad-core</li></ul>
","<ul><li>Display - 5.50 inches</li>
<li>Front Camera - 5 MP</li>
<li>Rear Camera -13 MP</li>
<li>Resolution - 720 x 1280 pixels</li>
<li>OS - Android 5.1.1 </li>
<li>Processor - 1.2GHz quad-core</li></ul>
"
QCMBB000244,"<ul><li>Display - 4.80 inches</li>
<li>Front Camera -1.9 MP</li>
<li>Rear Camera -8 MP</li>
<li>Resolution -720x1280 pixels</li>
<li>OS - Android 4.3</li>
<li>Processor - 1.2 GHz quad-core</li></ul>
","<ul><li>Display - 4.80 inches</li>
<li>Front Camera -1.9 MP</li>
<li>Rear Camera -8 MP</li>
<li>Resolution -720x1280 pixels</li>
<li>OS - Android 4.3</li>
<li>Processor - 1.2 GHz quad-core</li></ul>
","<ul><li>Display - 4.80 inches</li>
<li>Front Camera -1.9 MP</li>
<li>Rear Camera -8 MP</li>
<li>Resolution -720x1280 pixels</li>
<li>OS - Android 4.3</li>
<li>Processor - 1.2 GHz quad-core</li></ul>
"
QCMBB000071,"<ul><li>SIM Type : GSM + GSM (Dual Sim)</li>
 <li>DISPLAY SIZE : 4.3 inch </li>
<li>BATTERY CAPACITY : 1980 mAh </li>
<li>REAR CAMERA : 5 MP</li></ul>","<ul><li>SIM Type : GSM + GSM (Dual Sim)</li>
 <li>DISPLAY SIZE : 4.3 inch </li>
<li>BATTERY CAPACITY : 1980 mAh </li>
<li>REAR CAMERA : 5 MP</li></ul>","<ul><li>SIM Type : GSM + GSM (Dual Sim)</li>
 <li>DISPLAY SIZE : 4.3 inch </li>
<li>BATTERY CAPACITY : 1980 mAh </li>
<li>REAR CAMERA : 5 MP</li></ul>"
